,Date_time,Ws_avg,P_avg
591,2017-05-21T05:00:00+02:00,3.89,44.65
592,2017-05-14T04:30:00+02:00,7.800000199999999,853.27002
593,2017-05-21T05:10:00+02:00,3.66,21.08
594,2017-05-10T00:10:00+02:00,5.6799998,261.20001
595,2017-05-21T05:20:00+02:00,4.0,30.34
596,2017-05-14T22:00:00+02:00,4.0999999,44.299999
597,2017-05-21T05:50:00+02:00,4.85,70.35
598,2017-05-10T03:40:00+02:00,5.75,280.79999
599,2017-05-21T08:20:00+02:00,6.13,276.94
600,2017-01-01T01:50:00+01:00,4.7199998,92.489998
601,2017-05-21T09:10:00+02:00,5.18,166.97
602,2017-05-10T18:50:00+02:00,5.1999998,124.43
603,2017-05-21T11:20:00+02:00,4.16,28.59
604,2017-01-01T01:40:00+01:00,5.0300002,112.94
605,2017-05-21T13:00:00+02:00,4.51,17.77
606,2017-05-11T01:20:00+02:00,7.5,707.19
607,2017-05-21T13:40:00+02:00,3.39,44.78
608,2017-01-01T06:50:00+01:00,2.6500001,-1.9
609,2017-05-21T14:00:00+02:00,5.77,189.28
610,2017-05-11T22:40:00+02:00,6.79,546.78003
611,2017-05-21T15:30:00+02:00,5.66,177.2
612,2017-05-12T03:40:00+02:00,6.4299998,451.88
613,2017-05-21T16:20:00+02:00,4.47,27.66
614,2017-01-01T03:10:00+01:00,3.8099999,23.42
615,2017-05-21T18:00:00+02:00,4.71,69.12
616,2017-01-01T09:20:00+01:00,4.5100002,72.239998
617,2017-05-21T20:30:00+02:00,5.8,300.13
618,2017-05-12T12:50:00+02:00,5.6599998,-0.31
619,2017-05-21T21:40:00+02:00,6.03,374.05
620,2017-01-01T10:00:00+01:00,4.77,91.449997
621,2017-05-21T22:40:00+02:00,5.93,322.18
622,2017-05-12T20:20:00+02:00,6.5700002,439.57001
623,2017-05-21T23:30:00+02:00,5.18,175.32
624,2017-01-01T11:20:00+01:00,4.73,129.81
625,2017-05-22T01:10:00+02:00,5.76,262.06
626,2017-05-12T21:20:00+02:00,6.6700001,448.51999
627,2017-05-22T02:20:00+02:00,6.11,295.8
628,2017-01-01T16:10:00+01:00,4.9400001,239.28
629,2017-05-22T03:10:00+02:00,5.51,235.68
630,2017-05-13T06:50:00+02:00,4.5999999,60.700001
631,2017-05-22T08:00:00+02:00,3.72,18.13
632,2017-01-01T13:00:00+01:00,4.6399999,183.52
633,2017-05-22T08:10:00+02:00,3.56,4.41
634,2017-01-01T08:40:00+01:00,4.9200001,152.78
635,2017-05-22T08:20:00+02:00,3.8,0.0
636,2017-01-01T04:40:00+01:00,3.96,35.709999
637,2017-05-22T09:30:00+02:00,4.47,70.43
638,2017-01-01T05:40:00+01:00,4.6700001,65.110001
639,2017-05-22T11:10:00+02:00,3.93,15.2
640,2017-01-01T20:20:00+01:00,3.8,55.139999
641,2017-05-22T12:10:00+02:00,2.98,29.55
642,2017-01-01T21:40:00+01:00,2.8399999,33.450001
643,2017-05-22T13:00:00+02:00,1.82,0.0
644,2017-03-15T15:20:00+01:00,4.6599998,82.980003
645,2017-01-01T09:10:00+01:00,5.3200002,253.41
646,2017-05-22T13:40:00+02:00,2.88,0.0
647,2017-10-19T07:00:00+02:00,6.31,357.81
648,2017-01-01T15:50:00+01:00,5.1700001,303.67001
649,2017-05-22T15:00:00+02:00,0.47,0.0
650,2017-10-19T07:20:00+02:00,7.33,607.08
651,2017-01-01T12:00:00+01:00,6.0700002,546.62
652,2017-05-22T17:20:00+02:00,3.55,1.86
653,2017-03-16T17:20:00+01:00,2.25,-1.04
654,2017-01-01T18:50:00+01:00,4.71,139.07001
655,2017-05-22T18:00:00+02:00,1.41,0.0
656,2017-02-03T18:20:00+01:00,10.62,1531.22
657,2017-01-02T03:30:00+01:00,1.39,-1.28
658,2017-05-22T18:10:00+02:00,0.09,0.0
659,2017-10-19T09:30:00+02:00,5.11,119.03
660,2017-03-27T06:10:00+02:00,4.6100001,90.660004
661,2017-05-22T19:20:00+02:00,2.24,0.0
662,2017-10-19T10:10:00+02:00,5.76,222.48
663,2017-01-02T05:20:00+01:00,1.09,-0.50999999
664,2017-05-22T19:40:00+02:00,2.69,0.0
665,2017-03-13T05:50:00+01:00,5.9699998,326.92001
666,2017-03-29T10:00:00+02:00,4.9899998,122.7
667,2017-05-22T21:10:00+02:00,3.72,18.37
668,2017-01-02T20:40:00+01:00,1.08,-1.1799999
669,2017-01-02T20:00:00+01:00,0.75,-0.73000002
670,2017-05-22T23:20:00+02:00,4.7,61.82
671,2017-10-19T11:20:00+02:00,5.84,232.64
672,2017-01-02T13:30:00+01:00,0.63,-0.34
673,2017-05-23T00:00:00+02:00,4.4,56.84
674,2017-03-14T03:30:00+01:00,4.8499999,113.03
675,2017-03-30T08:50:00+02:00,4.5300002,82.400002
676,2017-05-23T02:40:00+02:00,6.07,336.6
677,2017-10-19T11:30:00+02:00,5.5600000000000005,210.82
678,2017-01-02T21:10:00+01:00,0.34,-1.13
679,2017-05-23T02:50:00+02:00,6.51,390.51
680,2017-10-19T15:10:00+02:00,5.69,205.03
681,2017-01-02T22:10:00+01:00,0.50999999,-1.29
682,2017-05-23T03:20:00+02:00,6.6,411.38
683,2017-02-03T08:10:00+01:00,6.5599999,473.03
684,2017-04-02T20:40:00+02:00,7.5300002,782.76001
685,2017-05-23T05:20:00+02:00,5.5600000000000005,261.14
686,2017-10-19T17:00:00+02:00,5.77,339.15
687,2017-01-04T01:10:00+01:00,1.22,-4.9400001
688,2017-05-23T10:20:00+02:00,4.95,89.57
689,2017-02-05T05:10:00+01:00,5.0999999,111.86
690,2017-04-02T21:50:00+02:00,6.8600001,593.63
691,2017-05-23T10:50:00+02:00,4.66,70.43
692,2017-10-19T19:20:00+02:00,5.93,281.24
693,2017-01-02T13:00:00+01:00,2.24,-0.20999999
694,2017-05-23T12:20:00+02:00,5.83,207.16
695,2017-02-03T23:20:00+01:00,9.1000004,1227.23
696,2017-01-02T17:20:00+01:00,0.72000003,-0.79000002
697,2017-05-23T13:40:00+02:00,7.28,525.95
698,2017-10-20T01:00:00+02:00,6.74,432.73
699,2017-04-03T04:40:00+02:00,5.3899999,204.78
700,2017-05-23T15:20:00+02:00,6.92,523.3
701,2017-02-04T09:00:00+01:00,10.44,1367.4399
702,2017-01-02T23:40:00+01:00,0.0,-1.12
703,2017-05-23T18:10:00+02:00,6.79,484.05
704,2017-10-20T10:40:00+02:00,6.92,585.5
705,2017-04-04T20:40:00+02:00,4.6199999,90.449997
706,2017-05-22T08:00:00+02:00,2.9,0.0
707,2017-02-01T01:00:00+01:00,1.52,-0.11
708,2017-01-03T06:00:00+01:00,0.090000004,-5.6399999
709,2017-05-22T09:10:00+02:00,5.08,146.39
710,2017-03-21T14:30:00+01:00,5.48,203.28999
711,2017-01-03T00:50:00+01:00,0.079999998,-1.5
712,2017-05-22T09:40:00+02:00,5.13,120.53
713,2017-10-20T12:40:00+02:00,7.47,745.32
714,2017-04-06T07:10:00+02:00,7.7800002,919.90002
715,2017-05-22T10:30:00+02:00,5.38,120.96
716,2017-10-20T13:00:00+02:00,6.41,358.61
717,2017-01-02T10:00:00+01:00,1.14,-0.19
718,2017-05-22T11:10:00+02:00,4.33,34.41
719,2017-03-22T21:30:00+01:00,4.4499998,98.019997
720,2017-01-03T17:40:00+01:00,1.04,-4.4899998
721,2017-05-22T11:30:00+02:00,3.18,0.0
722,2017-10-20T17:00:00+02:00,6.22,457.74
723,2017-04-07T05:00:00+02:00,4.8899999,113.74
724,2017-05-22T15:20:00+02:00,1.53,0.0
725,2017-01-29T20:30:00+01:00,5.9899998,341.14999
726,2017-04-07T17:10:00+02:00,2.6199999,-3.5599999
727,2017-05-22T17:20:00+02:00,2.23,0.0
728,2017-10-21T00:30:00+02:00,8.34,0.0
729,2017-01-03T02:20:00+01:00,0.16,-4.8400002
730,2017-05-22T19:00:00+02:00,2.14,0.0
731,2017-02-26T05:20:00+01:00,6.3000002,411.48999
732,2017-04-08T00:50:00+02:00,3.3800001,18.17
733,2017-05-22T20:20:00+02:00,2.93,0.0
734,2017-02-05T03:00:00+01:00,5.1999998,156.38
735,2017-04-09T07:30:00+02:00,3.73,11.33
736,2017-05-22T21:00:00+02:00,3.09,0.0
737,2017-10-21T05:20:00+02:00,8.57,0.0
738,2017-04-09T10:20:00+02:00,2.01,-1.0700001
739,2017-05-22T21:40:00+02:00,4.94,104.21
740,2017-10-21T05:30:00+02:00,8.85,0.0
741,2017-01-03T11:10:00+01:00,0.92000002,-0.66000003
742,2017-05-22T22:20:00+02:00,3.83,26.07
743,2017-02-05T22:20:00+01:00,4.3800001,65.379997
744,2017-04-11T14:10:00+02:00,2.04,-1.9400001
745,2017-05-22T22:40:00+02:00,4.21,46.76
746,2017-03-14T08:30:00+01:00,1.63,-0.89999998
747,2017-04-11T21:50:00+02:00,0.0,-0.18000001
748,2017-05-22T23:50:00+02:00,4.31,31.38
749,2017-10-22T00:40:00+02:00,8.84,998.11
750,2017-01-04T21:00:00+01:00,0.0,-4.9299998
751,2017-05-23T00:20:00+02:00,4.35,45.92
752,2017-02-07T11:00:00+01:00,4.5100002,86.199997
753,2017-04-12T21:10:00+02:00,8.6000004,1068.42
754,2017-05-23T01:00:00+02:00,4.43,49.32
755,2017-03-27T21:20:00+02:00,5.7600002,283.67999
756,2017-01-03T23:30:00+01:00,1.17,-4.8299999
757,2017-05-23T07:10:00+02:00,3.98,32.93
758,2017-02-01T11:20:00+01:00,4.3800001,58.43
759,2017-04-13T09:40:00+02:00,4.5700002,73.269997
760,2017-05-23T07:20:00+02:00,3.96,38.05
761,2017-10-22T09:30:00+02:00,9.01,1053.18
762,2017-04-13T19:30:00+02:00,4.3800001,56.650002
763,2017-05-23T08:50:00+02:00,4.58,58.5
764,2017-03-10T07:40:00+01:00,2.1700001,-0.38999999
765,2017-01-04T04:40:00+01:00,1.8,-4.9299998
766,2017-05-23T09:30:00+02:00,5.65,179.75
767,2017-03-02T09:10:00+01:00,10.31,1475.36
768,2017-04-14T02:00:00+02:00,0.73000002,-0.1
769,2017-05-23T10:20:00+02:00,4.02,21.11
770,2017-03-02T21:30:00+01:00,2.8099999,8.5500002
771,2017-01-04T13:30:00+01:00,2.0,-5.1199999
772,2017-05-23T11:00:00+02:00,5.62,184.83
773,2017-01-16T22:20:00+01:00,7.25,722.37
774,2017-04-14T19:20:00+02:00,4.4699998,73.760002
775,2017-05-23T11:50:00+02:00,4.78,70.4
776,2017-10-25T06:10:00+02:00,2.78,11.18
777,2017-04-16T04:20:00+02:00,5.8099999,259.89001
778,2017-05-23T12:20:00+02:00,6.71,399.45
779,2017-02-22T04:10:00+01:00,7.5900002,761.90997
780,2017-04-16T05:10:00+02:00,5.21,155.49001
781,2017-05-23T12:30:00+02:00,6.39,345.9
782,2017-01-21T00:00:00+01:00,5.6700001,281.54001
783,2017-04-16T18:30:00+02:00,4.8099999,66.93
784,2017-05-23T13:00:00+02:00,6.98,504.5
785,2017-10-25T08:10:00+02:00,5.3,200.02
786,2017-04-15T15:30:00+02:00,6.3200002,419.78
787,2017-05-23T13:30:00+02:00,7.04,505.45
788,2017-02-22T13:00:00+01:00,10.89,1569.87
789,2017-04-16T18:40:00+02:00,4.8400002,114.4
790,2017-05-23T14:20:00+02:00,6.96,369.75
791,2017-10-25T10:40:00+02:00,4.59,47.58
792,2017-04-15T21:30:00+02:00,5.5900002,261.07001
793,2017-05-23T15:10:00+02:00,7.21,549.17
794,2017-02-22T20:50:00+01:00,9.5600004,1394.13
795,2017-04-17T01:10:00+02:00,6.3400002,379.91
796,2017-05-23T16:30:00+02:00,5.37,152.97
797,2017-10-25T13:00:00+02:00,2.11,0.0
798,2017-04-16T05:00:00+02:00,5.3400002,221.07001
799,2017-05-23T17:10:00+02:00,6.19,272.62
800,2017-01-13T17:50:00+01:00,6.7800002,617.95001
801,2017-04-19T14:20:00+02:00,7.3699999,706.57001
802,2017-05-23T17:50:00+02:00,7.71,756.98
803,2017-02-26T12:10:00+01:00,8.8000002,1039.7
804,2017-04-21T09:10:00+02:00,1.84,-0.93000001
805,2017-05-23T19:00:00+02:00,6.8100000000000005,506.08
806,2017-01-17T14:30:00+01:00,8.0600004,933.69
807,2017-04-17T03:50:00+02:00,6.2399998,467.01001
808,2017-05-23T19:10:00+02:00,6.72,483.8
809,2017-10-25T17:20:00+02:00,4.35,65.25
810,2017-04-17T17:00:00+02:00,5.3000002,153.02
811,2017-05-23T19:20:00+02:00,6.46,431.8
812,2017-10-25T18:50:00+02:00,3.49,12.12
813,2017-04-18T06:50:00+02:00,5.6199999,235.7
814,2017-05-23T20:40:00+02:00,5.91,281.72
815,2017-10-25T21:40:00+02:00,0.0,0.0
816,2017-04-18T09:20:00+02:00,4.46,66.730003
817,2017-05-23T23:20:00+02:00,6.55,374.37
818,2017-03-04T12:50:00+01:00,11.43,1485.1801
819,2017-04-19T11:00:00+02:00,5.6999998,241.83
820,2017-05-24T00:10:00+02:00,5.04,157.71
821,2017-10-25T22:20:00+02:00,2.2,0.0
822,2017-04-19T11:40:00+02:00,7.0900002,622.32001
823,2017-05-24T01:10:00+02:00,5.02,127.52
824,2017-01-25T13:00:00+01:00,5.6500001,460.32999
825,2017-04-19T18:00:00+02:00,5.1599998,206.55
826,2017-05-24T01:20:00+02:00,4.48,75.48
827,2017-10-25T23:20:00+02:00,2.93,0.0
828,2017-04-19T22:00:00+02:00,6.79,589.28003
829,2017-05-24T02:10:00+02:00,4.18,74.44
830,2017-03-05T03:30:00+01:00,6.9499998,534.88
831,2017-04-20T11:30:00+02:00,5.8600001,218.00999
832,2017-05-24T02:30:00+02:00,4.28,52.98
833,2017-03-05T05:10:00+01:00,8.6800003,1139.47
834,2017-04-21T00:20:00+02:00,1.8099999,-1.35
835,2017-05-24T03:50:00+02:00,1.96,0.0
836,2017-02-23T17:50:00+01:00,12.54,1918.36
837,2017-04-21T12:00:00+02:00,0.44999999,-1.0700001
838,2017-05-24T05:50:00+02:00,0.0,0.0
839,2017-02-24T07:40:00+01:00,6.7399998,530.65997
840,2017-04-22T02:50:00+02:00,2.74,-1.24
841,2017-05-24T06:20:00+02:00,0.15,0.0
842,2017-11-02T11:20:00+01:00,6.96,561.32
843,2017-04-22T20:00:00+02:00,2.7,-1.36
844,2017-05-24T06:50:00+02:00,1.05,0.0
845,2017-01-21T14:20:00+01:00,0.0,-0.17
846,2017-04-23T02:10:00+02:00,6.1799998,391.63
847,2017-05-24T07:20:00+02:00,1.01,0.0
848,2017-01-21T17:10:00+01:00,3.97,50.41
849,2017-04-23T12:00:00+02:00,4.0,21.190001
850,2017-05-24T10:10:00+02:00,1.88,0.0
851,2017-11-02T16:00:00+01:00,4.92,71.62
852,2017-04-25T05:00:00+02:00,6.3800001,341.20001
853,2017-05-24T15:00:00+02:00,3.94,4.42
854,2017-01-20T01:30:00+01:00,6.0999999,442.84
855,2017-04-26T03:40:00+02:00,2.9200001,-3.26
856,2017-05-24T15:30:00+02:00,4.87,80.68
857,2017-01-22T15:30:00+01:00,3.79,33.599998
858,2017-04-26T05:10:00+02:00,4.0500002,43.5
859,2017-05-24T15:50:00+02:00,5.36,120.29
860,2017-03-12T05:20:00+01:00,4.6799998,133.39
861,2017-04-26T20:30:00+02:00,2.27,-2.3699999
862,2017-05-24T16:00:00+02:00,4.34,42.44
863,2017-11-02T18:20:00+01:00,2.8200000000000003,6.5600000000000005
864,2017-04-27T00:50:00+02:00,3.21,-3.72
865,2017-05-24T18:50:00+02:00,5.17,131.35
866,2017-11-02T18:30:00+01:00,2.03,0.0
867,2017-05-13T15:30:00+02:00,4.6199999,63.080002
868,2017-05-24T20:40:00+02:00,3.59,18.91
869,2017-03-12T22:20:00+01:00,4.8600001,131.7
870,2017-05-14T04:50:00+02:00,7.8899999,878.94
871,2017-05-24T21:20:00+02:00,5.34,232.14
872,2017-11-02T19:40:00+01:00,1.5,0.0
873,2017-04-27T17:50:00+02:00,2.3,-0.50999999
874,2017-05-24T21:40:00+02:00,5.62,255.93
875,2017-02-27T21:10:00+01:00,8.5699997,952.53998
876,2017-04-27T19:50:00+02:00,5.7600002,259.94
877,2017-05-24T22:20:00+02:00,6.96,517.84
878,2017-03-11T19:40:00+01:00,5.4000001,166.85001
879,2017-04-21T18:40:00+02:00,5.3600001,170.33
880,2017-05-25T00:20:00+02:00,4.74,86.81
881,2017-03-04T02:50:00+01:00,6.1900001,400.51001
882,2017-04-28T16:50:00+02:00,4.5500002,79.080002
883,2017-05-25T01:50:00+02:00,5.9,278.98
884,2017-11-03T01:00:00+01:00,0.63,0.0
885,2017-04-28T19:20:00+02:00,5.5100002,224.24001
886,2017-05-25T02:30:00+02:00,5.75,249.75
887,2017-01-23T14:10:00+01:00,4.2199998,65.519997
888,2017-04-28T21:20:00+02:00,6.1999998,268.73001
889,2017-05-25T03:00:00+02:00,6.52,455.87
890,2017-01-16T18:10:00+01:00,5.1599998,212.35001
891,2017-04-21T21:10:00+02:00,4.96,121.55
892,2017-05-25T04:40:00+02:00,6.32,403.82
893,2017-01-19T18:40:00+01:00,6.6199999,545.63
894,2017-04-29T09:40:00+02:00,1.29,-1.33
895,2017-05-25T04:50:00+02:00,6.34,410.18
896,2017-02-28T20:30:00+01:00,11.22,1668.64
897,2017-05-14T21:00:00+02:00,4.6999998,104.86
898,2017-05-25T05:00:00+02:00,6.2,384.98
899,2017-11-03T08:00:00+01:00,2.67,0.0
900,2017-04-30T09:00:00+02:00,7.4200001,734.40997
901,2017-05-25T05:10:00+02:00,5.93,331.44
902,2017-03-02T06:30:00+01:00,9.1000004,1081.62
903,2017-04-30T10:10:00+02:00,8.1199999,736.65002
904,2017-05-25T05:30:00+02:00,5.5600000000000005,269.15
905,2017-11-03T22:30:00+01:00,6.12,382.21
906,2017-04-22T13:00:00+02:00,5.6999998,272.48001
907,2017-05-25T09:40:00+02:00,5.54,171.44
908,2017-11-03T22:40:00+01:00,6.2,392.7
909,2017-02-26T20:50:00+01:00,6.4899998,470.64999
910,2017-05-31T02:10:00+02:00,6.05,277.62
911,2017-01-20T19:00:00+01:00,4.3099999,69.839996
912,2017-05-03T04:50:00+02:00,0.0,-1.0599999
913,2017-05-31T05:00:00+02:00,6.11,257.34
914,2017-02-13T15:50:00+01:00,7.7399998,822.83002
915,2017-04-03T18:20:00+02:00,4.9200001,94.160004
916,2017-05-31T05:20:00+02:00,5.15,122.91
917,2017-02-14T03:30:00+01:00,4.4200001,69.769997
918,2017-05-03T10:40:00+02:00,5.52,258.31
919,2017-05-31T06:50:00+02:00,1.75,0.0
920,2017-02-14T04:20:00+01:00,5.2199998,120.46
921,2017-05-04T06:20:00+02:00,0.0,-0.87
922,2017-05-31T07:40:00+02:00,0.53,0.0
923,2017-01-29T23:00:00+01:00,6.02,372.91
924,2017-04-03T21:20:00+02:00,9.79,1372.1
925,2017-05-31T10:40:00+02:00,1.18,0.0
926,2017-11-05T01:30:00+01:00,6.41,414.72
927,2017-05-05T03:40:00+02:00,2.8399999,-1.92
928,2017-05-31T14:30:00+02:00,3.14,0.0
929,2017-11-05T02:00:00+01:00,5.79,319.7
930,2017-05-05T14:00:00+02:00,5.3600001,158.99001
931,2017-05-31T15:50:00+02:00,4.78,91.06
932,2017-11-05T08:20:00+01:00,7.15,588.01
933,2017-05-06T03:30:00+02:00,5.8899999,208.86
934,2017-05-31T21:00:00+02:00,5.69,199.81
935,2017-02-16T07:20:00+01:00,4.6700001,106.23
936,2017-05-14T03:40:00+02:00,5.52,218.64
937,2017-05-31T22:20:00+02:00,6.16,196.49
938,2017-02-16T22:10:00+01:00,4.79,89.139999
939,2017-05-07T16:50:00+02:00,6.2800002,375.79999
940,2017-05-31T23:30:00+02:00,6.09,264.89
941,2017-01-24T01:30:00+01:00,4.7399998,132.45
942,2017-05-08T03:50:00+02:00,4.6599998,99.150002
943,2017-06-01T00:40:00+02:00,5.9,284.4
944,2017-11-05T20:50:00+01:00,6.21,382.43
945,2017-05-14T04:50:00+02:00,8.2799997,871.59998
946,2017-06-01T04:10:00+02:00,5.08,78.21
947,2017-01-24T02:00:00+01:00,4.1300001,62.869999
948,2017-05-08T11:20:00+02:00,5.5100002,237.10001
949,2017-06-01T04:20:00+02:00,5.27,105.94
950,2017-11-05T21:20:00+01:00,6.04,337.24
951,2017-04-04T06:40:00+02:00,5.1799998,159.88
952,2017-06-01T05:10:00+02:00,4.84,91.03
953,2017-01-18T04:40:00+01:00,13.07,2047.29
954,2017-05-08T23:00:00+02:00,4.1900001,65.169998
955,2017-06-01T12:40:00+02:00,2.49,0.0
956,2017-11-05T22:10:00+01:00,6.32,452.89
957,2017-05-09T04:00:00+02:00,4.6700001,129.94
958,2017-06-01T12:50:00+02:00,2.39,0.0
959,2017-01-25T00:00:00+01:00,5.8899999,541.40002
960,2017-05-09T06:20:00+02:00,4.4699998,82.940002
961,2017-06-01T17:40:00+02:00,0.0,0.0
962,2017-02-17T19:30:00+01:00,2.2,-0.99000001
963,2017-05-09T09:30:00+02:00,4.0700002,-1.4400001
964,2017-06-01T18:40:00+02:00,0.0,0.0
965,2017-02-17T21:40:00+01:00,4.7199998,120.47
966,2017-04-07T05:00:00+02:00,4.6799998,114.01
967,2017-06-01T19:10:00+02:00,0.0,0.0
968,2017-02-14T17:20:00+01:00,1.76,-0.98000002
969,2017-04-25T20:10:00+02:00,1.51,-1.96
970,2017-06-01T21:00:00+02:00,3.4,7.53
971,2017-11-06T09:50:00+01:00,5.01,139.86
972,2017-04-26T02:00:00+02:00,1.96,-2.9200001
973,2017-06-01T22:30:00+02:00,4.31,47.41
974,2017-01-18T18:00:00+01:00,12.23,2025.87
975,2017-04-07T17:20:00+02:00,3.74,13.94
976,2017-06-01T23:40:00+02:00,4.73,77.45
977,2017-11-06T11:50:00+01:00,5.19,142.29
978,2017-04-26T14:30:00+02:00,4.9299998,138.39999
979,2017-06-02T00:30:00+02:00,3.93,12.72
980,2017-02-15T03:20:00+01:00,6.3699999,236.02
981,2017-04-27T04:30:00+02:00,2.75,-3.9200001
982,2017-06-02T01:20:00+02:00,2.63,0.0
983,2017-11-06T15:10:00+01:00,5.02,139.83
984,2017-04-27T05:00:00+02:00,2.9100001,-3.4400001
985,2017-06-02T01:30:00+02:00,2.76,0.0
986,2017-01-29T20:20:00+01:00,5.79,303.19
987,2017-04-27T10:00:00+02:00,6.5500002,429.26999
988,2017-06-02T01:50:00+02:00,3.33,0.0
989,2017-11-06T16:40:00+01:00,6.62,485.96
990,2017-04-28T13:30:00+02:00,5.5100002,231.64999
991,2017-06-02T02:00:00+02:00,4.12,33.09
992,2017-01-31T23:30:00+01:00,2.3,-0.17
993,2017-04-29T06:50:00+02:00,1.39,-1.24
994,2017-06-02T04:00:00+02:00,2.68,3.37
995,2017-11-06T17:50:00+01:00,7.21,743.57
996,2017-04-29T10:00:00+02:00,0.17,-0.81999999
997,2017-06-02T07:50:00+02:00,3.18,0.0
998,2017-11-06T19:20:00+01:00,8.11,940.43
999,2017-04-10T19:20:00+02:00,5.0500002,165.5
